id,value
id_0,10.22373467845718
id_1,18.068821081543057
id_2,28.3221040058595
id_3,10.212000888421459
id_4,33.33657911886942
id_5,23.9588473326619
id_6,18.83990162617723
id_7,33.541689572570505
id_8,24.791459311614787
id_9,56.32145740680715
id_10,17.900513129152525
id_11,10.752802396829578
id_12,58.1071583555114
id_13,49.689035452012334
id_14,19.576909689146518
id_15,10.564417882017294
id_16,33.2773143490912
id_17,70.77589691013233
id_18,3.32594052216283
id_19,14.595049245462492
id_20,41.46029187217654
id_21,68.64162700405618
id_22,5.219322888471916
id_23,22.75648654358181
id_24,16.06762366999351
id_25,36.19389506259025
id_26,10.913034426867249
id_27,74.33087393190837
id_28,6.426780196707642
id_29,61.66424586811097
id_30,23.477813021116496
id_31,7.626275707171027
id_32,2.2029965806518197
id_33,31.590621902145337
id_34,33.602627719154626
id_35,33.467268321298214
id_36,39.67211572830048
id_37,30.622547950090578
id_38,50.76910133123384
id_39,39.20756746381089
id_40,8.012870878746991
id_41,39.20936073937583
id_42,37.430497564843826
id_43,43.835014967996486
id_44,13.963374436552236
id_45,40.22207752257962
id_46,22.574593827924016
id_47,7.459626629142985
id_48,21.191389383723745
id_49,27.32061690636732
id_50,32.32264533804953
id_51,12.089594340737168
id_52,31.44290303804602
id_53,56.29818405975719
id_54,17.032773944159107
id_55,37.46346805426879
id_56,27.423905719493515
id_57,26.933149223850833
id_58,57.21662735766418
id_59,20.254647438106623
id_60,22.61174952408295
id_61,35.411951163622746
id_62,7.815169835783378
id_63,53.30447945075089
id_64,18.791169407381094
id_65,16.64459488384455
id_66,25.634427452927802
id_67,-0.2507592468145121
id_68,47.38841783236606
id_69,41.82006090264185
id_70,14.603026002942482
id_71,26.392047629596938
id_72,58.2023025000766
id_73,9.291425564472386
id_74,12.436011399142412
id_75,6.748810973138034
id_76,39.35337107587421
id_77,16.176874062107707
id_78,40.796068511147624
id_79,24.805051145134346
id_80,25.805223173545603
id_81,37.65819067067062
id_82,19.902502227798042
id_83,82.80719349347146
id_84,28.974066590826794
id_85,22.385098245791834
id_86,26.347288628189844
id_87,25.345279053004603
id_88,26.64694476040434
id_89,20.097272013106757
id_90,35.29035528089082
id_91,37.16741346157088
id_92,9.775465641515723
id_93,36.20046396521027
id_94,38.44805882872591
id_95,21.10299406827101
id_96,41.088780030620555
id_97,7.0098635216364205
id_98,21.366575033803244
id_99,6.7099112641293335
id_100,15.395727767921564
id_101,36.238567860691845
id_102,13.63198670822497
id_103,12.916436202029777
id_104,26.087507706922658
id_105,30.038324890131584
id_106,34.51120126522373
id_107,9.98218653069967
id_108,11.274759017806145
id_109,72.9688767784181
id_110,41.46931763145183
id_111,10.156822665913497
id_112,25.010435487812103
id_113,19.749148930213252
id_114,13.534720382306356
id_115,21.673032276528357
id_116,19.78077533223832
id_117,6.80753756713017
id_118,19.997927383092055
id_119,16.615455207841116
id_120,69.4386859996986
id_121,19.98396661826341
id_122,26.799937334015198
id_123,22.739840615076115
id_124,9.56215547869342
id_125,45.52138278884467
id_126,13.92921939521966
id_127,15.065888619773178
id_128,33.65060847728374
id_129,63.87106191445403
id_130,17.218252750576013
id_131,18.198422699133324
id_132,56.191815961874454
id_133,7.7400817210012685
id_134,18.35248469224466
id_135,0.8613339565335361
id_136,17.964361744042627
id_137,57.16449934637065
id_138,20.075167882233536
id_139,4.86019935179657
id_140,19.27302921338842
id_141,23.683943033110182
id_142,37.98210650566263
id_143,39.70814957697862
id_144,9.897418813706146
id_145,25.008380920431872
id_146,10.527616562973094
id_147,57.02655065979783
id_148,18.25700927675724
id_149,43.73547154869922
id_150,6.483083973243661
id_151,5.695968032833621
id_152,25.1644191457611
id_153,5.060882807496737
id_154,17.516446687088056
id_155,40.04117297916842
id_156,11.651837660727438
id_157,33.40060344730503
id_158,14.488999352489397
id_159,19.48408823441779
id_160,45.16430881153659
id_161,15.353696806287214
id_162,6.686299635175901
id_163,7.919949655937027
id_164,62.18298296120976
id_165,28.194227731300096
id_166,-0.20551513393227494
id_167,13.662542188905611
id_168,67.89602333925544
id_169,11.162949642775839
id_170,70.94754244626172
id_171,39.26824191676734
id_172,19.607000196130347
id_173,17.732585359982767
id_174,56.6204742125205
id_175,14.630396272303994
id_176,19.344207831482137
id_177,32.73496408300531
id_178,10.61848762534645
id_179,27.284530071647914
id_180,14.334482142539686
id_181,8.901733234377733
id_182,45.06764062879997
id_183,34.138201826984606
id_184,15.93362741340816
id_185,34.96362598778335
id_186,32.04565264826596
id_187,72.11494967276835
id_188,11.703467279168539
id_189,63.00981578552669
id_190,36.850861953580015
id_191,13.910816628823454
id_192,24.82964778818137
id_193,-0.13619851469844169
id_194,20.35222677063723
id_195,1.1122849213013768
id_196,29.037118670374813
id_197,11.876717524679488
id_198,26.50214452551954
id_199,71.0100715719872
id_200,27.971125407818
id_201,19.69672494048274
id_202,59.186403306449435
id_203,9.860780896636786
id_204,8.81577254829082
id_205,8.646383233362336
id_206,9.26838669611903
id_207,3.3659571737774696
id_208,109.25090446690285
id_209,14.570382951217647
id_210,11.077552173740628
id_211,23.987393913159547
id_212,28.179608139744108
id_213,31.575088890274852
id_214,18.466931414181264
id_215,31.412616642177582
id_216,74.5589378819576
id_217,3.9689443392457555
id_218,13.540756111322438
id_219,43.75756306761676
id_220,17.401158887267385
id_221,14.375138279614392
id_222,125.38386974589228
id_223,12.488342109317614
id_224,15.628643307406255
id_225,61.81877610926388
id_226,20.680681263535536
id_227,13.447953548641973
id_228,10.579555493561987
id_229,10.31871510113433
id_230,39.56657825132132
id_231,17.193168563093586
id_232,44.967785798912345
id_233,43.11678732048995
id_234,18.198969756608413
id_235,43.54380204325562
id_236,64.37579171032273
id_237,46.89617377913135
id_238,7.808297366653578
id_239,12.416589954115107
