id,value
id_0,4.32639611939284
id_1,16.367041863454208
id_2,24.131297044732122
id_3,7.5747235270224476
id_4,27.782329299642218
id_5,20.96506070366368
id_6,22.83683321851869
id_7,30.882933954843814
id_8,17.485173350090143
id_9,56.95846705071473
id_10,14.40535797649947
id_11,10.395281522489466
id_12,60.600402897904985
id_13,52.05870774481989
id_14,21.825362856885157
id_15,11.091562278235802
id_16,31.35807373809635
id_17,68.6801770660364
id_18,-0.12497371518124156
id_19,16.532153355652582
id_20,42.141762927151035
id_21,70.98449827438088
id_22,9.161765205864072
id_23,18.774549715579226
id_24,14.375702479618372
id_25,38.67325705550992
id_26,13.955692283443437
id_27,73.77067164061101
id_28,7.225736307817967
id_29,55.5933295394444
id_30,22.03488626787369
id_31,7.957814376346203
id_32,3.527788171122549
id_33,21.923669603698002
id_34,30.80371271563318
id_35,36.514033147833494
id_36,42.426309093956306
id_37,30.176268890200333
id_38,43.5790613905354
id_39,35.796333761331766
id_40,7.224509443381727
id_41,39.86522910914252
id_42,32.06506338261386
id_43,49.949369459597314
id_44,15.188868656887877
id_45,35.93663686822359
id_46,24.5174389790211
id_47,10.27013519575334
id_48,22.81326744476771
id_49,32.67144353191396
id_50,20.54875710308328
id_51,9.17610436844458
id_52,22.030120995688478
id_53,53.4994723736695
id_54,15.484101585623002
id_55,35.283937469381456
id_56,31.93275397936909
id_57,23.66803823973369
id_58,58.1928589441917
id_59,21.07242024745581
id_60,16.069902131416086
id_61,42.44517721697361
id_62,12.482846705541899
id_63,50.064354062396546
id_64,15.51613562333332
id_65,16.047751639786878
id_66,14.002913966627673
id_67,0.2615555621457296
id_68,42.960964070415436
id_69,31.915509268293306
id_70,20.55719927076548
id_71,38.04645778721021
id_72,58.887371316905046
id_73,4.968236848737757
id_74,17.305539356725134
id_75,5.944962174192304
id_76,38.92401341745027
id_77,15.235730483769563
id_78,24.078698867153314
id_79,22.83842327059791
id_80,25.356419816361367
id_81,38.521033022430316
id_82,23.035900418042857
id_83,90.30653804429062
id_84,35.55235539987773
id_85,25.83793277671991
id_86,23.180167210956075
id_87,30.172289766407065
id_88,24.53381825639071
id_89,22.54217908613912
id_90,29.36941532709608
id_91,40.59497624022291
id_92,4.837648898431077
id_93,37.781106990229674
id_94,45.864893686481324
id_95,15.4656255106598
id_96,34.30063627219657
id_97,11.895146837934872
id_98,25.18952023723939
id_99,3.424464753285124
id_100,18.913111902835162
id_101,29.006898126754095
id_102,13.114988080986475
id_103,15.99723995687088
id_104,22.688388740337746
id_105,38.91130989982569
id_106,29.49250853686467
id_107,7.511729089522104
id_108,9.128482417156473
id_109,78.24123485744732
id_110,46.00839889865219
id_111,14.651453787519507
id_112,27.817268317093653
id_113,15.175711177706557
id_114,14.403522112134235
id_115,25.081731945349958
id_116,24.635416539524027
id_117,9.651017077026623
id_118,18.1165617512647
id_119,19.197801633298386
id_120,81.61209225858036
id_121,25.13405989885097
id_122,33.98378872208187
id_123,24.49544451266321
id_124,8.387381093040773
id_125,42.04938047448816
id_126,10.644751039745879
id_127,19.240347400515823
id_128,28.542454783364796
id_129,62.9469126981584
id_130,22.355507223923972
id_131,22.79906516825199
id_132,58.401082949984854
id_133,14.601956236433326
id_134,14.511300135616656
