id,value
id_0,6.390312948965504
id_1,17.825598073834154
id_2,24.011491979552005
id_3,7.875100650002017
id_4,26.828126283615788
id_5,22.027264265993853
id_6,24.005286779396727
id_7,30.65680226597177
id_8,16.825431598868825
id_9,59.524533087083086
id_10,12.020576019191639
id_11,9.236975708469748
id_12,63.123628752323974
id_13,53.04293061147397
id_14,22.14070211030615
id_15,12.312710348685687
id_16,32.463916875695666
id_17,66.52719612080537
id_18,-0.5410177478256986
id_19,17.061244040872374
id_20,41.86229847658528
id_21,72.24118439868761
id_22,8.903003331124546
id_23,18.239070136381212
id_24,14.479349496704895
id_25,38.09534002583947
id_26,14.690511910063643
id_27,65.87718493228773
id_28,7.3686257461492755
id_29,55.60801830211913
id_30,24.261356467605697
id_31,8.590491620202616
id_32,2.5135900346544973
id_33,18.332093145437998
id_34,27.58096858425445
id_35,37.4282784406531
id_36,43.3529632825647
id_37,30.103160375101623
id_38,42.15392312353374
id_39,35.485760396951235
id_40,7.727199589177249
id_41,41.06876037549515
id_42,30.570605003412936
id_43,51.003899971728075
id_44,17.408816533630503
id_45,35.600517910077514
id_46,24.575232695240278
id_47,9.561936472363158
id_48,26.32731972470509
id_49,32.2474904042289
id_50,20.279221265825118
id_51,7.953245995276229
id_52,20.559489196589833
id_53,52.624682935363325
id_54,15.889540343747301
id_55,35.98912086383909
id_56,32.84038814086364
id_57,20.916087923099816
id_58,57.42418662240448
id_59,22.711271903024993
id_60,14.472538067003514
id_61,42.059738424577276
id_62,12.721414803390495
id_63,48.83111532828001
id_64,13.969480621370266
id_65,15.454335563748918
id_66,14.6435680794667
id_67,-0.9751910016198722
id_68,43.38663557772707
id_69,29.31237440433562
id_70,20.201288453426443
id_71,41.75153390147345
id_72,60.47302909558228
id_73,5.35262718906084
id_74,16.637065436902688
id_75,3.3829717808819666
id_76,40.18261903727301
id_77,13.942542793588725
id_78,21.75738977837615
id_79,20.932025487604317
id_80,23.81412810657826
id_81,36.39121175331133
id_82,21.859763285905007
id_83,92.42435974539659
id_84,37.01158622956239
id_85,28.034424252186845
id_86,21.879733530613798
id_87,33.15449498420286
id_88,23.381520459952355
id_89,19.955885919739927
id_90,29.031913682350076
id_91,41.143796207660856
id_92,4.825622780290727
id_93,38.53930895284014
id_94,46.189079594104946
id_95,16.500811739795367
id_96,31.555195775555198
id_97,12.814134643553961
id_98,23.445043871420395
id_99,4.560706854417297
id_100,18.73348243427599
id_101,26.713378919619174
id_102,14.09849721655515
id_103,15.961489697049876
id_104,23.670414227120652
id_105,39.6877334088847
id_106,31.356926143302854
id_107,6.4926655848990755
id_108,5.8907762641782
id_109,78.5650312194658
id_110,48.126387103544836
id_111,16.942088516984505
id_112,27.71807952086626
id_113,15.084706738004106
id_114,13.873767569966413
id_115,25.12087254031527
id_116,26.677752379048503
id_117,10.739870407667137
id_118,18.308293820412555
id_119,19.332290811007528
id_120,80.75646634840459
id_121,25.577951719515713
id_122,37.00038031486382
id_123,25.323290648698553
id_124,7.454907858084036
id_125,38.74243115440057
id_126,9.15069988748268
id_127,22.232476778538107
id_128,29.436422140487082
id_129,62.866691811344744
id_130,22.24299519640295
id_131,23.51018543924418
id_132,58.79107239835387
id_133,15.18835884861314
id_134,14.058098722911428
id_135,2.5415438753516777
id_136,12.709035863547438
id_137,58.520243181194175
id_138,20.501823922926118
id_139,5.2655060981905475
id_140,28.95279454058558
id_141,25.217338654662854
id_142,45.11709980082454
id_143,30.732532529107164
id_144,18.10420522788535
id_145,25.95781119397541
id_146,11.71871212186609
id_147,51.8807361228519
id_148,23.394760762529074
id_149,38.601949200519066
id_150,10.182885121936772
id_151,8.039227507318905
id_152,23.659126565859555
id_153,6.620457926417116
id_154,15.02551244702195
id_155,41.089998426603344
id_156,8.205062007844347
id_157,36.31069324720898
id_158,11.414613026612804
id_159,18.906743493649877
id_160,41.340549215241666
id_161,19.20065326051334
id_162,13.511057726118676
id_163,8.025422785128429
id_164,52.532519514535416
id_165,31.019132675941975
id_166,-0.40594175251311015
id_167,16.423173961728285
id_168,63.51839047192028
id_169,13.95108415075073
id_170,63.422677152234414
id_171,39.28013717904988
id_172,26.83834504032732
id_173,20.364063466186643
id_174,61.09046281834132
id_175,25.15564196151663
id_176,21.019326791404193
id_177,37.46856506800369
id_178,12.229708755122276
id_179,30.861708352992068
id_180,17.27062719182741
id_181,11.675582291551262
id_182,55.618752667055105
id_183,46.237055640962126
id_184,15.786735205134502
id_185,35.283861720304905
id_186,26.35086652102725
id_187,69.11877792448242
id_188,10.267673782588762
id_189,58.01069927104755
id_190,38.355018543390685
id_191,15.388844253708115
id_192,28.788921568263063
id_193,0.2002160633835819
id_194,18.62377402005368
id_195,0.9500997033931656
id_196,33.77137187908778
id_197,10.738025473948532
id_198,18.793826801413715
id_199,60.37648260287581
id_200,24.93774299939795
id_201,25.712893036273414
id_202,64.45086807632725
id_203,10.652234986905462
id_204,9.387890101524025
id_205,11.417448821304667
id_206,7.499020152984494
id_207,1.7397239068186012
id_208,124.2784039764913
id_209,20.611649345748376
id_210,16.32762178480805
id_211,13.941015331959756
id_212,36.29341679839647
id_213,35.98685915722932
id_214,18.75171740153116
id_215,34.81874998182677
id_216,78.73363715052807
id_217,0.5727479152589042
id_218,12.740571104347381
id_219,32.02442977446236
id_220,15.011140287872273
id_221,12.651357934927924
id_222,113.55583838594089
id_223,12.680669209785748
id_224,16.351805970299388
id_225,64.16515850641838
id_226,16.143070299725267
id_227,19.433064572785263
id_228,10.3206998122338
id_229,6.059308200457045
id_230,46.1220618261987
id_231,12.650890321324544
id_232,53.851229937894814
id_233,42.39610831562306
id_234,25.421142837221833
id_235,40.94015750219306
id_236,68.5908818544742
id_237,42.70596322497326
id_238,11.370403775392518
id_239,18.214888541286495
